"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"3","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\EmptyAppAndLibraryGlideModulesTest.java","1","62","The JUnit 4 test method name 'compilation_generatesExpectedGlideRequestClass' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"4","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\EmptyAppAndLibraryGlideModulesTest.java","1","70","The JUnit 4 test method name 'compilation_generatesExpectedGlideRequestsClass' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"5","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\EmptyAppAndLibraryGlideModulesTest.java","1","85","The JUnit 4 test method name 'compilation_generatesExpectedGeneratedAppGlideModuleImpl' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"6","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\EmptyAppAndLibraryGlideModulesTest.java","1","93","The JUnit 4 test method name 'compilation_generatesExpectedGeneratedRequestManagerFactory' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"7","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\EmptyAppAndLibraryGlideModulesTest.java","1","101","The JUnit 4 test method name 'compilation_generatesExpectedIndexer' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"1","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\EmptyAppGlideModuleTest.java","1","39","The JUnit 4 test method name 'compilation_generatesAllExpectedFiles' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"2","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\EmptyAppGlideModuleTest.java","1","44","The JUnit 4 test method name 'compilation_generatesExpectedGlideOptionsClass' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"3","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\EmptyAppGlideModuleTest.java","1","51","The JUnit 4 test method name 'compilation_generatesExpectedGlideRequestClass' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"4","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\EmptyAppGlideModuleTest.java","1","58","The JUnit 4 test method name 'compilation_generatesExpectedGlideRequestsClass' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"5","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\EmptyAppGlideModuleTest.java","1","72","The JUnit 4 test method name 'compilation_generatesExpectedGeneratedAppGlideModuleImpl' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
