"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","org.springframework.boot.loader.launch","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\launch\JarFileArchiveTests.java","3","132","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"2","org.springframework.boot.loader.launch","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\launch\JarFileArchiveTests.java","3","169","Avoid unused private methods such as 'entryNameIsNestedJar(Entry)'.","Best Practices","UnusedPrivateMethod"
"3","org.springframework.boot.loader.launch","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\launch\JarFileArchiveTests.java","3","170","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"1","org.springframework.boot.loader.launch","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\launch\JarLauncherTests.java","3","81","Ensure that resources like this URLClassLoader object are closed after use","Error Prone","CloseResource"
"2","org.springframework.boot.loader.launch","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\launch\JarLauncherTests.java","3","87","Avoid using implementation types like 'ArrayList'; use the interface instead","Best Practices","LooseCoupling"
"3","org.springframework.boot.loader.launch","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\launch\JarLauncherTests.java","3","90","Ensure that resources like this URLClassLoader object are closed after use","Error Prone","CloseResource"
"4","org.springframework.boot.loader.launch","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\launch\JarLauncherTests.java","3","99","Avoid using implementation types like 'Attributes'; use the interface instead","Best Practices","LooseCoupling"
"1","org.springframework.boot.loader.launch","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\launch\WarLauncherTests.java","3","72","Ensure that resources like this URLClassLoader object are closed after use","Error Prone","CloseResource"
"2","org.springframework.boot.loader.launch","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\launch\WarLauncherTests.java","3","79","Avoid using implementation types like 'ArrayList'; use the interface instead","Best Practices","LooseCoupling"
"3","org.springframework.boot.loader.launch","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\launch\WarLauncherTests.java","3","82","Ensure that resources like this URLClassLoader object are closed after use","Error Prone","CloseResource"
"1","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\JarUrlConnectionTests.java","3","97","Ensure that resources like this JarFile object are closed after use","Error Prone","CloseResource"
"2","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\JarUrlConnectionTests.java","3","301","Ensure that resources like this InputStream object are closed after use","Error Prone","CloseResource"
"3","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\JarUrlConnectionTests.java","3","302","Ensure that resources like this JarFile object are closed after use","Error Prone","CloseResource"
"4","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\JarUrlConnectionTests.java","3","524","Ensure that resources like this JarFile object are closed after use","Error Prone","CloseResource"
"1","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarEntryTests.java","3","52","Avoid using implementation types like 'Attributes'; use the interface instead","Best Practices","LooseCoupling"
"1","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarFileFactoryTests.java","3","72","Ensure that resources like this JarFile object are closed after use","Error Prone","CloseResource"
"2","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarFileFactoryTests.java","3","82","Ensure that resources like this JarFile object are closed after use","Error Prone","CloseResource"
"3","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarFileFactoryTests.java","3","102","Ensure that resources like this JarFile object are closed after use","Error Prone","CloseResource"
"4","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarFileFactoryTests.java","3","112","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarFilesTests.java","3","55","Perhaps 'file' could be replaced by a local variable.","Design","SingularField"
"2","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarFilesTests.java","3","74","Ensure that resources like this JarFile object are closed after use","Error Prone","CloseResource"
"3","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarFilesTests.java","3","75","Ensure that resources like this JarFile object are closed after use","Error Prone","CloseResource"
"4","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarFilesTests.java","3","76","Ensure that resources like this JarFile object are closed after use","Error Prone","CloseResource"
"5","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarFilesTests.java","3","83","Ensure that resources like this JarFile object are closed after use","Error Prone","CloseResource"
"6","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarFilesTests.java","3","85","Ensure that resources like this JarFile object are closed after use","Error Prone","CloseResource"
"7","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarFilesTests.java","3","86","Ensure that resources like this JarFile object are closed after use","Error Prone","CloseResource"
"8","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarFilesTests.java","3","98","Ensure that resources like this JarFile object are closed after use","Error Prone","CloseResource"
"9","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarFilesTests.java","3","106","Ensure that resources like this JarFile object are closed after use","Error Prone","CloseResource"
"10","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarFilesTests.java","3","114","Ensure that resources like this JarFile object are closed after use","Error Prone","CloseResource"
"11","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarFilesTests.java","3","122","Ensure that resources like this JarFile object are closed after use","Error Prone","CloseResource"
"12","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarFilesTests.java","3","123","Ensure that resources like this JarFile object are closed after use","Error Prone","CloseResource"
"13","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarFilesTests.java","3","131","Ensure that resources like this JarFile object are closed after use","Error Prone","CloseResource"
"14","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarFilesTests.java","3","138","Ensure that resources like this JarFile object are closed after use","Error Prone","CloseResource"
"15","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarFilesTests.java","3","146","Ensure that resources like this JarFile object are closed after use","Error Prone","CloseResource"
"16","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarFilesTests.java","3","157","Ensure that resources like this JarFile object are closed after use","Error Prone","CloseResource"
"1","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarManifestTests.java","3","70","Avoid using implementation types like 'Attributes'; use the interface instead","Best Practices","LooseCoupling"
"2","org.springframework.boot.loader.net.protocol.jar","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\net\protocol\jar\UrlJarManifestTests.java","3","73","Avoid using implementation types like 'Attributes'; use the interface instead","Best Practices","LooseCoupling"
"1","org.springframework.boot.loader.nio.file","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\nio\file\NestedFileStoreTests.java","3","44","Perhaps 'provider' could be replaced by a local variable.","Design","SingularField"
"2","org.springframework.boot.loader.nio.file","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\nio\file\NestedFileStoreTests.java","3","48","Perhaps 'fileSystem' could be replaced by a local variable.","Design","SingularField"
"3","org.springframework.boot.loader.nio.file","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\nio\file\NestedFileStoreTests.java","1","146","No abstract method which means that the keyword is most likely used to prevent instantiation. Use a private or protected constructor instead.","Design","AbstractClassWithoutAnyMethod"
"1","org.springframework.boot.loader.nio.file","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\nio\file\NestedFileSystemProviderTests.java","3","61","Perhaps 'file' could be replaced by a local variable.","Design","SingularField"
"2","org.springframework.boot.loader.nio.file","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\nio\file\NestedFileSystemProviderTests.java","3","95","Ensure that resources like this FileSystem object are closed after use","Error Prone","CloseResource"
"3","org.springframework.boot.loader.nio.file","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\nio\file\NestedFileSystemProviderTests.java","3","113","Ensure that resources like this FileSystem object are closed after use","Error Prone","CloseResource"
"4","org.springframework.boot.loader.nio.file","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\nio\file\NestedFileSystemProviderTests.java","3","254","Ensure that resources like this FileSystem object are closed after use","Error Prone","CloseResource"
"1","org.springframework.boot.loader.nio.file","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\nio\file\NestedPathTests.java","3","191","Ensure that resources like this WatchService object are closed after use","Error Prone","CloseResource"
"1","org.springframework.boot.loader.zip","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\zip\AssertFileChannelDataBlocksClosedExtension.java","3","81","Ensure that resources like this Closeable object are closed after use","Error Prone","CloseResource"
"2","org.springframework.boot.loader.zip","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\zip\AssertFileChannelDataBlocksClosedExtension.java","3","88","Avoid unused private methods such as 'addedCleanable(Object, Cleanable)'.","Best Practices","UnusedPrivateMethod"
"3","org.springframework.boot.loader.zip","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\zip\AssertFileChannelDataBlocksClosedExtension.java","3","92","Ensure that resources like this Closeable object are closed after use","Error Prone","CloseResource"
"1","org.springframework.boot.loader.zip","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\zip\DataBlockInputStreamTests.java","3","38","Perhaps 'dataBlock' could be replaced by a local variable.","Design","SingularField"
"2","org.springframework.boot.loader.zip","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\zip\DataBlockInputStreamTests.java","3","110","Check the value returned by the skip() method of an InputStream to see if the requested number of bytes has been skipped.","Error Prone","CheckSkipResult"
"1","org.springframework.boot.loader.zip","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\zip\VirtualZipPerformanceTests.java","3","51","it is recommended to wrap resource 'zip' in try-with-resource declaration directly","Error Prone","CloseResource"
"1","org.springframework.boot.loader.zip","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\zip\ZipContentTests.java","3","90","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","org.springframework.boot.loader.zip","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-loader\src\test\java\org\springframework\boot\loader\zip\ZipContentTests.java","3","267","Ensure that resources like this FileOutputStream object are closed after use","Error Prone","CloseResource"
"1","org.springframework.boot.maven","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\java\org\springframework\boot\maven\BuildImageTests.java","3","430","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","org.springframework.boot.maven","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\java\org\springframework\boot\maven\BuildImageTests.java","3","550","Avoid unused private methods such as 'writeLongNameResource(File)'.","Best Practices","UnusedPrivateMethod"
"1","org.springframework.boot.maven","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\java\org\springframework\boot\maven\BuildInfoIntegrationTests.java","4","132","Useless parentheses.","Code Style","UselessParentheses"
"1","org.springframework.boot.maven","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\java\org\springframework\boot\maven\JarIntegrationTests.java","3","393","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.springframework.boot.maven","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\java\org\springframework\boot\maven\MavenBuild.java","3","143","Position literals first in String comparisons","Best Practices","LiteralsFirstInComparisons"
"1","org.springframework.boot.maven","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\java\org\springframework\boot\maven\WarIntegrationTests.java","4","72","Useless parentheses.","Code Style","UselessParentheses"
"2","org.springframework.boot.maven","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\java\org\springframework\boot\maven\WarIntegrationTests.java","3","169","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\aot-arguments\src\main\java\org\test\SampleApplication.java","3","25","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\aot-class-proxy\src\main\java\org\test\SampleApplication.java","3","27","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\aot-class-proxy\src\main\java\org\test\SampleRunner.java","3","26","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\aot-compiler-arguments\src\main\java\org\test\SampleApplication.java","4","21","Unused import 'org.springframework.context.annotation.Import'","Code Style","UnnecessaryImport"
"2","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\aot-compiler-arguments\src\main\java\org\test\SampleApplication.java","3","24","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\aot-jdk-proxy\src\main\java\org\test\SampleApplication.java","3","31","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\aot-jvm-arguments\src\main\java\org\test\SampleApplication.java","3","25","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\aot-profile\src\main\java\org\test\SampleApplication.java","3","25","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\aot-release\src\main\java\org\test\SampleApplication.java","4","21","Unused import 'org.springframework.context.annotation.Import'","Code Style","UnnecessaryImport"
"2","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\aot-release\src\main\java\org\test\SampleApplication.java","3","24","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\aot-resource-generation\src\main\java\org\test\SampleApplication.java","3","23","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\aot-test\src\main\java\org\test\SampleApplication.java","3","23","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\aot-test\src\test\java\org\test\SampleApplicationTests.java","4","20","Unused static import 'org.assertj.core.api.Assertions.fail'","Code Style","UnnecessaryImport"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\aot\src\main\java\org\test\SampleApplication.java","3","23","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-app-dir\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-bad-buildpack\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-bind-caches\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-bindings\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-builder-error\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-caches-multiple\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-classifier-source-with-repackage\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-classifier-source\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-classifier-with-repackage\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-classifier\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-cmd-line\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-created-date\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-current-created-date\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-custom-builder\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-custom-buildpacks\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-custom-name\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-empty-env-entry\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-final-name\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-multi-module\app\src\main\java\org\test\SampleApplication.java","4","19","Unnecessary import from the current package 'org.test.SampleLibrary'","Code Style","UnnecessaryImport"
"2","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-multi-module\app\src\main\java\org\test\SampleApplication.java","3","21","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-multi-module\library\src\main\java\org\test\SampleLibrary.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-network\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-publish\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-security-opts\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-tags\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-volume-caches\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-war-packaging\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-with-repackage\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image-zip-packaging\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-image\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-info-additional-properties\src\main\java\org\test\SampleApplication.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","org.test","C:\ShravanMetrics\Spring\spring-boot-project\spring-boot-tools\spring-boot-maven-plugin\src\intTest\projects\build-info-additional-properties\src\main\java\org\test\SampleApplication.java","3","21","Document empty method body","Documentation","UncommentedEmptyMethodBody"
